index,area,city
80342,Waklan ,532
80343,Yeranjad ,532
80344,Adhalgaon ,536
80345,Agadgaon ,536
80346,Ahmednagar Camp ,536
80347,Ahmednagar City ,536
80348,Ahmednagar H.O,536
80349,Ahmednagar R.S. ,536
80350,Ajnuj ,536
80351,Akhatwade ,536
80352,Akhegaon Titarfa ,536
80353,Akola ,536
80354,Akolner ,536
80355,Alhanwadi ,536
80356,Alkuti ,536
80357,Alsunde ,536
80358,Amarapur ,536
80359,Ambi Jalgaon ,536
80360,Anandibazar ,536
80361,Apdhup ,536
80362,Arangaon ,536
80363,Arangaon Dumala ,536
80364,Astagaon ,536
80365,Avane BK ,536
80366,Babhulgaon Khalsa ,536
80367,Babhurdi ,536
80368,Babulwade ,536
80369,Baburdi Ghumat ,536
80370,Bahirobawadi ,536
80371,Balamtakali ,536
80372,Baradgaon Sudrik ,536
80373,Bavi ,536
80374,Belwandi S.F. ,536
80375,Belwandi ,536
80376,Benwadi ,536
80377,Bhalgaon ,536
80378,BHALWANI ,536
80379,Bhambora ,536
80380,Bhandgaon ,536
80381,Bhangaon ,536
80382,Bhatkudgaon ,536
80383,Bhatodi ,536
80384,Bhavinimgaon ,536
80385,Bhingar ,536
80386,Bhingar Wes ,536
80387,Bhorwadi ,536
80388,Bhoyare Gangarda ,536
80389,Bhoyare Pathar ,536
80390,Bhutetakali ,536
80391,Bitkewadi ,536
80392,Bodhegaon ,536
80393,Brahmni ,536
80394,Burhan Nagar ,536
80395,Chamburdi ,536
80396,Chanda ,536
80397,Chande BK ,536
80398,Chandgaon ,536
80399,Chapadgaon ,536
80400,Chapadgaon ,536
80401,Chas ,536
80402,Chichondi Patil ,536
80403,Chichondi Shiral ,536
80404,Chichpur Pangul ,536
80405,Chikhali ,536
80406,Chilwadi ,536
80407,Chimbhale ,536
80408,Chincholi ,536
80409,Chincholi Kaldat ,536
80410,Chinchpur Ijde ,536
80411,CHOBHEWADI,536
80412,Chombhut ,536
80413,Chondi ,536
80414,Dahigaon ,536
80415,Daithane Gunjal ,536
80416,Darewadi ,536
80417,Darodi ,536
80418,Dehere ,536
80419,Deodaithan ,536
80420,Deotakli ,536
80421,Deulgaon ,536
80422,Deulgaon Sidhhi ,536
80423,Devi Bhoyare ,536
80424,Devrai ,536
80425,Dhamori ,536
80426,Dhavalgaon ,536
80427,Dhawalpuri ,536
80428,Dhondpargaon ,536
80429,Dhorjalgaon ,536
80430,Dhorje ,536
80431,Dhotre BK ,536
80432,Dighi ,536
80433,Dighol ,536
80434,Diksal ,536
80435,Durgaon ,536
80436,Erandoli ,536
80437,Fakrabad ,536
80438,Gaikwad Jalgaon ,536
80439,Ganjibhoyare ,536
80440,Gargundi ,536
80441,Ghargaon ,536
80442,Ghatshiras ,536
80443,Ghodegaon ,536
80444,Ghodegaon  (Ahmed Nagar),536
80445,Ghogargaon ,536
80446,Ghospuri ,536
80447,Ghotan ,536
80448,Ghotvi ,536
80449,Golegaon ,536
80450,Goregaon ,536
80451,Gundegaon ,536
80452,Gunore ,536
80453,Gunwadi ,536
80454,Guravpimpri ,536
80455,Halgaon ,536
80456,Hanga ,536
80457,Hangewadi ,536
80458,Hasnapur ,536
80459,Hatgaon ,536
80460,Hingangaon ,536
80461,Hiradgaon ,536
80462,Hivare Zare ,536
80463,Hiware Korda ,536
80464,Jalalpur ,536
80465,Jamgaon ,536
80466,Jamkhed ,536
80467,Jatdeola ,536
80468,Jategaon ,536
80469,Jategaon ,536
80470,Javala ,536
80471,Jawala ,536
80472,Jawkhede Khalsa ,536
80473,Jeur  (Ahmed Nagar),536
80474,Joharapur ,536
80475,Jssk ,536
80476,Kalas ,536
80477,Kamargaon ,536
80478,Kambi ,536
80479,Kangoni ,536
80480,Kanhur ,536
80481,Kapurwadi ,536
80482,Karajgaon ,536
80483,Karandi ,536
80484,Karanji ,536
80485,Karjat  (Ahmed Nagar),536
80486,Karjule Hariya ,536
80487,Karjune Khare ,536
80488,Kasar Pimpalgaon ,536
80489,Kashti ,536
80490,Katrad ,536
80491,Kaudgaon ,536
80492,Kaudgaon ,536
80493,Kaundane ,536
80494,Kauthe ,536
80495,Kauthe ,536
80496,Kendal BK ,536
80497,Khadakwadi ,536
80498,Khadamba ,536
80499,Khampimpri ,536
80500,Khanapur   ,536
80501,Khandala ,536
80502,Khandgaon Lohsar ,536
80503,Khandvi ,536
80504,Kharadgaon ,536
80505,Kharda ,536
80506,Kharwandi ,536
80507,Kharwandi Kasar ,536
80508,Khedle Permananda ,536
80509,Khednagar ,536
80510,Khospuri ,536
80511,Kinhi ,536
80512,Kokangaon ,536
80513,Kolgaon ,536
80514,Kolhar ,536
80515,Kombli ,536
80516,Koradgaon ,536
80517,Koregoan ,536
80518,Kotul ,536
80519,Kuldharan ,536
80520,Kusadgaon ,536
80521,Ladjalgaon ,536
80522,Limpangaon ,536
80523,Lohgaon ,536
80524,Loni Haveli ,536
80525,Loni Masadpur ,536
80526,Loni Mavala ,536
80527,Loni Vyanknath ,536
80528,M.G.Udyan ,536
80529,Madhe Wadgaon ,536
80530,Mahalaxmi Hiware ,536
80531,Mahijalgaon ,536
80532,Majle Chincholi ,536
80533,Maka ,536
80534,Malangi ,536
80535,Malegaon ,536
80536,Mali Chinchore ,536
80537,Malkup ,536
80538,Mandavgan ,536
80539,Mandve ,536
80540,Manikdaundi ,536
80541,Math Pimpari ,536
80542,Mehekari ,536
80543,Meherabad ,536
80544,Mhasane ,536
80545,Mhase ,536
80546,MIDC (ANR) ,536
80547,Midsangavi ,536
80548,Mirajgaon ,536
80549,MIRC ,536
80550,Miri ,536
80551,Moha ,536
80552,Mohoj BK ,536
80553,Mohojdeoda ,536
80554,Mohote ,536
80555,Mungi ,536
80556,Munguswade ,536
80557,Nagardeola ,536
80558,Naigaon ,536
80559,Nanaj  (Ahmed Nagar),536
80560,Nandur Nimba Daitya ,536
80561,Nandur Pathar ,536
80562,Narayan Doho ,536
80563,Narayan Gavan ,536
80564,Nepti ,536
80565,Nibavi ,536
80566,Nighoj ,536
80567,Nimbe Nandur ,536
80568,Nimblak ,536
80569,Nimbodi ,536
80570,Nimbodi ,536
80571,Nimgaon Daku ,536
80572,Nimgaon Gangarda ,536
80573,Nimgaon Khalu ,536
80574,Nimgaon Wagha ,536
80575,Nipani Jalgaon ,536
80576,Nivdunga ,536
80577,Padali Ale ,536
80578,Padali ,536
80579,Padali Darya ,536
80580,Padali Ranjangaon ,536
80581,Pagori Pimpalgaon ,536
80582,Palashi ,536
80583,Palaspur ,536
80584,Palve BK ,536
80585,Panoli ,536
80586,Pargaon Sudrik ,536
80587,Parner ,536
80588,Parner SSK ,536
80589,Pategaon ,536
80590,Patewadi ,536
80591,Pathardi ,536
80592,Patoda ,536
80593,Pedgaon ,536
80594,Pimpalgaon Kauda ,536
80595,Pimpalgaon Malvi ,536
80596,Pimpalgaon Pisa ,536
80597,Pimpalgaon Rotha ,536
80598,Pimpalgaon Ujjani ,536
80599,Pimpalgaontappa ,536
80600,Pimpalner ,536
80601,Pimparkhed ,536
80602,Pimpri Kolandar ,536
80603,Pimprijalsen ,536
80604,Pisorekhand ,536
80605,Pokhari Kanher ,536
80606,Punewadi ,536
80607,Rajapur ,536
80608,Rajuri ,536
80609,Rakshi ,536
80610,Ralegan ,536
80611,Ralegan Siddhi ,536
80612,Ralegan Therpal ,536
80613,Ranegaon ,536
80614,Ranjangaon ,536
80615,Ranjangaondevi ,536
80616,Rashin ,536
80617,Rastapur ,536
80618,Rehekuri ,536
80619,Rui Chhatrapati ,536
80620,Ruichattisi ,536
80621,Sade ,536
80622,Sakat ,536
80623,Sakegaon ,536
80624,Samangaon ,536
80625,Samsud Erandgaon ,536
80626,Sandve ,536
80627,Sarjepura ,536
80628,Sarola Kasar ,536
80629,Sarolabadhi ,536
80630,Sarolasomvanshi ,536
80631,Savargaon ,536
80632,Savedi Road ,536
80633,Shahar Takali ,536
80634,Shani Shinganapur ,536
80635,Shedgaon ,536
80636,Shekte ,536
80637,Shendi ,536
80638,Shevgaon ,536
80639,Shinde ,536
80640,Shingave Keshav ,536
80641,Shingave Naik ,536
80642,Shingori ,536
80643,Shiradhon ,536
80644,Shiral ,536
80645,Shirapur ,536
80646,Shrigonda ,536
80647,Shrigonda SSK ,536
80648,Singave Tukai ,536
80649,Sonai  (Ahmed Nagar),536
80650,Sonegaon ,536
80651,Sultanpur BK ,536
80652,Sultanpur KHD ,536
80653,Supa  (Ahmed Nagar),536
80654,Suregaon ,536
80655,Susare ,536
80656,Tajnapur ,536
80657,Takali Dhokeshwar ,536
80658,Takali Kadewalit ,536
80659,Takali Kazi ,536
80660,Takali Khandeshwari ,536
80661,Takali Khatgaon ,536
80662,Takali Lonar ,536
80663,Takali Manur ,536
80664,Tamaswadi ,536
80665,Tandali Dumala ,536
80666,Telanghashi ,536
80667,Thakur Pimpalgaon ,536
80668,Thergaon ,536
80669,Tisgaon ,536
80670,Tondoli ,536
80671,Ukkadgaon ,536
80672,Ukkhalgaon ,536
80673,Umbra ,536
80674,Vadalamission ,536
80675,Vadegavan ,536
80676,Vadgaon Gupta ,536
80677,Vadgaon Tandali ,536
80678,Vadner BK ,536
80679,Vadner Haveli ,536
80680,Vadule BK ,536
80681,Vadzire ,536
80682,Vagholi ,536
80683,Vaghunde KH ,536
80684,Vahannagar ,536
80685,Vaiju Babhulgaon ,536
80686,Valvane ,536
80687,Vambori ,536
80688,Vangdari ,536
80689,Vankute ,536
80690,Varur BK ,536
80691,Vasunde ,536
80692,Vilad ,536
80693,Visapur  (Ahmed Nagar),536
80694,Vridheshwar SSK ,536
80695,Wadali ,536
80696,Wadgaon ,536
80697,Walki ,536
80698,Watephal ,536
80699,Yelapane ,536
80700,Yeli ,536
80701,Achakdani ,537
80702,Adhegaon ,537
80703,Adhiv ,537
80704,Ajnale ,537
80705,Akluj ,537
80706,Akola Wasud ,537
80707,Akole(KH) ,537
80708,Akulgaon ,537
80709,Akumbhe ,537
80710,Alegaon ,537
80711,Ambe ,537
80712,Anawali ,537
80713,Andhalgaon ,537
80714,Anjandoh ,537
80715,Anjangaon Umate ,537
80716,Arali ,537
80717,Aran ,537
80718,Awati ,537
80719,Babhulgaon ,537
80720,Bagechiwadi ,537
80721,Balwadi ,537
80722,Bardi ,537
80723,Barloni ,537
80724,Bavi ,537
80725,Bembale ,537
80726,Bhalvani ,537
80727,Bhalvani ,537
80728,Bhalwani ,537
80729,Bhamburdi ,537
80730,Bhandishegaon ,537
80731,Bhimanagar ,537
80732,Bhogewadi ,537
80733,Bhosa (K) ,537
80734,Bhosa (M) ,537
80735,Bhosare ,537
80736,Bhutashte ,537
80737,Bitergaon ( Wangi ) ,537
80738,Bitergaon ,537
80739,Bohali ,537
80740,Bondle ,537
80741,Borale ,537
80742,Borgaon (Kml) ,537
80743,Borgaon ,537
80744,Bramhapuri ,537
80745,Chakore ,537
80746,Chale ,537
80747,Chandapuri ,537
80748,Chikhalthan ,537
80749,Chikmahud ,537
80750,Chincholi ,537
80751,Chincholi ,537
80752,Chinke ,537
80753,Chopadi ,537
80754,Dahigaon ( Karmala ) ,537
80755,Dahigaon ,537
80756,Dahiwali ,537
80757,Darfal ,537
80758,Degaon (PPR) ,537
80759,Devlali ,537
80760,Dharmapuri ,537
80761,Dhavlas ,537
80762,Dhyati (E) ,537
80763,Donaj ,537
80764,Dongargaon ,537
80765,Dongargaon ,537
80766,Ekhatpur ,537
80767,Ekshiv ,537
80768,Gadegaon ,537
80769,Gaigavan ,537
80770,Gardi ,537
80771,Gaudwadi ,537
80772,Gherdi ,537
80773,Ghoti ,537
80774,Ghoti ,537
80775,Girvi ,537
80776,Gopalpur ,537
80777,Gulsade ,537
80778,Gunjegaon ,537
80779,Gursale ,537
80780,Gursale ,537
80781,Hangirge ,537
80782,Hatid ,537
80783,Hole ,537
80784,Huljanti ,537
80785,Hunnur ,537
80786,Islampur ,537
80787,Jainwadi ,537
80788,Jambhood ,537
80789,Jamgaon ,537
80790,Jategaon ,537
80791,Jawala  (Solapur),537
80792,Jeur  (Solapur),537
80793,Jinti ,537
80794,Junoni ,537
80795,Kadlas ,537
80796,Kamalapur ,537
80797,Kandar ,537
80798,Kanhapuri ,537
80799,Karanje ,537
80800,Karkam ,537
80801,Karmala ,537
80802,Karmala Town ( Karmala) ,537
80803,Kasegaon ,537
80804,Katphal ,537
80805,Kavhe ,537
80806,Kedgaon ,537
80807,Kem ,537
80808,Kettur II ,537
80809,Khandali ,537
80810,Khardi ,537
80811,Khavaspur ,537
80812,Khudus ,537
80813,Kole  (Solapur),537
80814,Kolegaon ( E) ,537
80815,Kolegaon ,537
80816,Kondbhav ,537
80817,Kondhej ,537
80818,Korti ,537
80819,Korti ,537
80820,Kugaon ,537
80821,Kumbhargaon ,537
80822,Kumbhej ,537
80823,Kurbavi ,537
80824,Kurdu ,537
80825,Kurduvadi ,537
80826,Laul ,537
80827,Lavang ,537
80828,Laxmi dahiwadi ,537
80829,Lendave Chinchali ,537
80830,Lonand ,537
80831,Lonvire ,537
80832,Lotewadi ,537
80833,Madha ,537
80834,Mahadawar( Pandharpur) ,537
80835,Mahalung ,537
80836,Mahatpur ,537
80837,Mahim ,537
80838,Mahisgaon ,537
80839,Mahud ,537
80840,Malewadi ,537
80841,Malinagar ,537
80842,Malkhambi ,537
80843,Maloli ,537
80844,Malsiras ,537
80845,Mandave ,537
80846,Mandki ,537
80847,Mangalvedha ,537
80848,Mangalvedha Town ,537
80849,Mangi ,537
80850,Manishanagar(Pandharpur) ,537
80851,Manjari ,537
80852,Marapur ,537
80853,Marwade ,537
80854,Mauje Ujani ,537
80855,Medad ,537
80856,Medshingi ,537
80857,Mendhapur ,537
80858,Methawade ,537
80859,Modnimb ,537
80860,Morochi ,537
80861,Mundhewadi ,537
80862,Nandeshwar ,537
80863,Nandur ,537
80864,Natepute ,537
80865,Navi Peth (Pandharpur) ,537
80866,Nazara ,537
80867,Nerle ,537
80868,Nevare ,537
80869,Nimbhore ,537
80870,Nimboni ,537
80871,Nimgaon ,537
80872,Nimgaon T ,537
80873,Niranarshingpur ,538
80874,Ozewadi ,537
80875,Pachegaon (BK) ,537
80876,Pachegaon ,537
80877,Padasali ,537
80878,Palashi ,537
80879,Palasmandal ,537
80880,Pande ,537
80881,Pandharechiwadi ,537
80882,Pandharpur H.O,537
80883,Paniv ,537
80884,Pare ,537
80885,Parite ,537
80886,Patkhal ,537
80887,Patwardhan Kuroli ,537
80888,Phadtari ,537
80889,Phalwani ,537
80890,Phisare ,537
80891,Phondshiras ,537
80892,Phulchincholi ,537
80893,Piliv ,537
80894,Pimpalkhunte ,537
80895,Pimpelner ,537
80896,Pimpri ,537
80897,Pothare ,537
80898,Puluj ,537
80899,Purandawade ,537
80900,Rajuri ,537
80901,Rajuri ,537
80902,Ranjani ,537
80903,Raogaon ,537
80904,Redde ,537
80905,Ridhore ,537
80906,Ropla ( Kvd ) ,537
80907,Rople BK ,537
80908,Sadashivenagar ,537
80909,Sade ,537
80910,Salase ,537
80911,Salgar BK ,537
80912,Sangavi ( BK) ,537
80913,Sangewadi ,537
80914,Sangola ,537
80915,Sangola Town (Sangola) ,537
80916,Sangramnagar ,537
80917,Sapatane ( Bhose ) ,537
80918,Sapatane T ,537
80919,Sarkoli ,537
80920,Save ,537
80921,Sawadi ,537
80922,Shelgaon Kekan ,537
80923,Shelve ,537
80924,Shetphal ( Jeur ) ,537
80925,Shetphal ,537
80926,Shevate ,537
80927,Shindewadi ,537
80928,Shirbhavi ,537
80929,Shirnandgi ,537
80930,Shivane ,537
80931,Shivangi ,537
80932,Shreepur ,537
80933,Siddhapur ,537
80934,Siddhewadi ,537
80935,Sogaon ,537
80936,Sonand ,537
80937,Sonka ,537
80938,Suste ,537
80939,Tadvale ,537
80940,Takli Rasin ,537
80941,Talsangi ,537
80942,Tambave ,537
80943,Tandulwadi ,537
80944,Tandulwadi ,537
80945,Tarangphal ,537
80946,Tarapur ,537
80947,Tawashi ,537
80948,Tembhurni  (Solapur),537
80949,Tulshi ,537
80950,Tungat ,537
80951,Udanwadi ,537
80952,Ughadewadi ,537
80953,Umbare (Karkam ) ,537
80954,Umrad ,537
80955,Undargaon ,537
80956,Upalwate ,537
80957,Upari ,537
80958,Uplai Budruk ,537
80959,Uplai Khurd ,537
80960,Vadshinge ,537
80961,Varkute ,537
80962,Veet ,537
80963,Velapur ,537
80964,Vihal ,537
80965,Wadhegaon ,537
80966,Wadshivane ,537
80967,Wagholi(E) ,537
80968,Wakhari ,537
80969,Waki ,537
80970,Waki(Sangola) ,537
80971,Wangi  IIi ,537
80972,Wangi i ,537
80973,Warwade ,537
80974,Washimbe ,537
80975,Watambre ,537
80976,Yelmarmangewadi ,537
80977,Yeshwantnagar  (Solapur),537
80978,Zare ,537
80979,9 DRD ,539
80980,Airport  (Pune),539
80981,Akurdi ,539
80982,Ammunition Factory Khadki ,539
80983,Aundh Camp ,539
80984,Bhosari I.E. ,539
80985,Bhosarigoan ,539
80986,Bibvewadi ,539
80987,C D A (O) ,539
80988,C M E ,539
80989,Chikhali ,538
80990,Chinchwad East ,539
80991,Chinchwadgaon ,539
80992,Dapodi Bazar ,539
80993,Dapodi ,539
80994,Dhanori ,539
80995,Dighi Camp ,539
80996,Dr.B.A. Chowk ,539
80997,Dunkirk lines ,539
80998,East Khadki ,538
80999,Ghorpuri Bazar ,539
81000,Gondhale Nagar ,539
81001,H.E. Factory ,539
81002,Hadapsar ,539
81003,Hadpsar I.E. ,539
81004,Iaf Station ,539
81005,Indrayaninagar ,539
81006,Infotech  Park (Hinjawadi) ,539
81007,Jambe ,539
81008,Kalewadi ,539
81009,Kasarwadi ,539
81010,Khadki Bazar ,539
81011,Khadki ,539
81012,Kondhwa BK ,539
81013,Kondhwa KH ,539
81014,Kondhwa Lh ,539
81015,Lohogaon ,539
81016,M.Phulenagar ,538
81017,Maan ,538
81018,Market Yard  (Pune),539
81019,Marunji ,539
81020,Masulkar Colony ,539
81021,Mohamadwadi ,539
81022,Mundhva AV ,538
81023,Mundhva ,538
81024,N I B M ,539
81025,N.W. College ,539
81026,Nehrunagar  (Pune),538
81027,P.C.N.T. ,539
81028,Pimple Gurav ,539
81029,Pimpri Colony ,539
81030,Pimpri P F ,539
81031,Pimpri Waghire ,539
81032,Punawale ,539
81033,Pune Cantt East ,539
81034,Pune H.O,539
81035,Pune New Bazar ,539
81036,Rupeenagar ,538
81037,Sachapir Street ,539
81038,Salisbury Park ,539
81039,Sangavi ,539
81040,Sasanenagar ,539
81041,Srpf ,539
81042,T.V. Nagar ,539
81043,Talawade ,538
81044,Tathawade ,539
81045,Thergaon ,539
81046,Vadgaon Sheri ,539
81047,Vadgaon Shinde ,539
81048,Vidyanagar  (Pune),539
81049,Viman nagar ,539
81050,Vishrantwadi ,538
81051,Wakad ,539
81052,Wanowarie ,539
81053,Yamunanagar ,539
81054,Yerwada ,539
81055,Yerwada T.S. ,538
81056,A.R. Shala ,538
81057,Ambegaon BK ,538
81058,Anandnagar  (Pune),538
81059,Armament ,538
81060,Aundh  (Pune),538
81061,Aundh T.S. ,538
81062,Bajirao Road ,538
81063,Baner ,538
81064,Baner Road ,538
81065,Bavdhan ,538
81066,Bhavani Peth ,538
81067,Bhusari Colony ,538
81068,Botanical Garden  (Pune),538
81069,Congress House Road ,538
81070,Deccan Gymkhana ,538
81071,Dhankawadi ,538
81072,Ex. Serviceman Colony ,538
81073,Film Institute ,538
81074,Ganeshkhind ,538
81075,Ghorpade Peth ,538
81076,Govt. Polytechnic ,538
81077,Guruwar Peth ,538
81078,Karvenagar ,538
81079,Kasba Peth ,538
81080,Katraj ,538
81081,Khadakwasla R.S. ,538
81082,Kothrud ,538
81083,Kudje ,538
81084,Lokmanyanagar ,538
81085,Mandvi BK ,538
81086,Mangalwar Peth  (Pune),538
81087,Model Colony ,538
81088,N.C.L. Pune ,538
81089,N.D.A. Khadakwasla ,538
81090,N.I.A. ,538
81091,Nana Peth ,538
81092,Nanded  (Pune),538
81093,Narayan Peth ,538
81094,Navsahyadri ,538
81095,Parvati Gaon ,538
81096,Parvati ,538
81097,Pune City H.O,538
81098,Range Hills ,538
81099,Rashtra Bhasha Bhavan ,538
81100,Rasta Peth ,538
81101,Raviwar Peth ,538
81102,S.P. College ,538
81103,S.S.C.Exam Board ,538
81104,Sadashiv Peth ,538
81105,Shaniwar Peth  (Pune),538
81106,Shivaji Housing Society ,538
81107,Shivajinagar  (Pune),538
81108,Shivane ,538
81109,Shukrawar Peth  (Pune),538
81110,Sinhgad Technical Education Society,538
81111,Sus ,538
81112,Swargate Chowk ,538
81113,Swargate ,538
81114,Uttamnagar ,538
81115,Vadgaon Budruk ,538
81116,Warje ,538
81117,Adhale BK ,538
81118,Adivare ,538
81119,Agoti ,538
81120,Ala  (Pune),538
81121,Alande ,538
81122,Alandi Chorachi ,538
81123,Alandi Devachi ,538
81124,Alegaon ,538
81125,Alegaon ,538
81126,Alephata ,538
81127,Ambade ,538
81128,Ambale ,538
81129,Ambarvet ,538
81130,Ambavade ,538
81131,Ambavane ,538
81132,Ambavane ,538
81133,Ambeghar ,538
81134,Ambethan ,538
81135,Ambi ,538
81136,Amble ,538
81137,Amboli ,538
81138,Amboli ,538
81139,Amdabad ,538
81140,Amondi ,538
81141,Anantnagar Nigade ,538
81142,Andgaon ,538
81143,Andhalgaon ,538
81144,Ane ,538
81145,Anjanavale ,538
81146,Anthurne ,538
81147,Antroli ,538
81148,Aptale ,538
81149,Apti ,538
81150,Arvi  (Pune),538
81151,Arvi(Haveli) ,538
81152,Asane ,538
81153,Ashtapur ,538
81154,Audar ,538
81155,Avasari BK ,538
81156,Avhat ,538
81157,Avsari KH ,538
81158,Babhurdi ,538
81159,Bahul ,538
81160,Ballalwadi ,538
81161,Baramati Court ,538
81162,Baramati H.O,538
81163,Baramati MIDC ,538
81164,Barhanpur ,538
81165,Bari BK ,538
81166,Bawada ,538
81167,Bazarwadi ,538
81168,Beam Wirelee Station ,538
81169,Bebedhol ,538
81170,Belawade ,538
81171,Belawadi ,538
81172,Belha ,538
81173,Belsar ,538
81174,Bet Narayan Maharaj ,538
81175,Bhadas ,538
81176,Bhamburde ,538
81177,Bhandgaon ,538
81178,Bhandgaon ,538
81179,Bhatghar ,538
81180,Bhavaninagar  (Pune),538
81181,Bhigwan R S ,538
81182,Bhigwan ,538
81183,Bhimashankar ,538
81184,Bhivadi ,538
81185,Bhivari ,538
81186,Bhodani ,538
81187,Bhondave Wadi ,538
81188,Bhongavali ,538
81189,Bhor ,538
81190,Bhorghar ,538
81191,Bhorgiri ,538
81192,Bhose ,538
81193,Bhoyare ,538
81194,Bhugaon ,538
81195,Bhukum ,538
81196,Bhutonde ,538
81197,Bibi ,538
81198,Bijawadi ,538
81199,Bopgaon ,538
81200,Bori Aindi ,538
81201,Bori ,538
81202,Bori BK ,538
81203,Bori Paradhi ,538
81204,Boribyal ,538
81205,Burunjwadi ,538
81206,Chakan ,538
81207,Chambli ,538
81208,Chandkhed ,538
81209,Chandoli BK ,538
81210,Charoli BK ,538
81211,Chas ,538
81212,Chas  (Pune),538
81213,Chavand ,538
81214,Chikhalgaon ,538
81215,Chilewadi ,538
81216,Chimbli ,538
81217,Chinchani Camp ,538
81218,Chincholi ,538
81219,Chincholi ,538
81220,Chinchoshi ,538
81221,Cod Dehu Road ,538
81222,Dahitane ,538
81223,Dalaj ,538
81224,Dapode ,538
81225,Dapodi ,538
81226,Dasve Lavasa ,538
81227,Daund ,538
81228,Daundaj ,538
81229,Dawadi ,538
81230,Dawanewadi ,538
81231,Degaon ,538
81232,Dehane ,538
81233,Dehu Road Cantt ,538
81234,Dehu ,538
81235,Delwadi ,538
81236,Deulgaonraja ,538
81237,Devale ,538
81238,Dhakale ,538
81239,Dhamane ,538
81240,Dhamani ,538
81241,Dhamari ,538
81242,Dhangavadi ,538
81243,Dhanore ,538
81244,Dhanore ,538
81245,Dhekalwadi ,538
81246,Dholwad ,538
81247,Dimbhe Colony ,538
81248,Dingore ,538
81249,Diwa ,538
81250,Donda ,538
81251,Donje ,538
81252,Dorlewadi ,538
81253,Eklahare ,538
81254,Fulgaon ,538
81255,Gadad ,538
81256,Galandwadi ,538
81257,Ganegaon Dumala ,538
81258,Ganegaon Khalasa ,538
81259,Gangapur KH ,538
81260,Garade ,538
81261,Gawadewadi ,538
81262,Ghodegaon  (Pune),538
81263,Ghotavade ,538
81264,Ghotawadi ,538
81265,Ghotondi ,538
81266,Girawali ,538
81267,Girim ,538
81268,Godre ,538
81269,Gogalwadi(E) ,538
81270,Gohe BK ,538
81271,Golegaon ,538
81272,Gopalwadi ,538
81273,Gulani ,538
81274,Gulunche ,538
81275,Gunawadi ,538
81276,Gunjalwadi ,538
81277,Gunjawane ,538
81278,Gurholi ,538
81279,Hargude ,538
81280,Harnas ,538
81281,Harni ,538
81282,Hatve BK ,538
81283,Hingangaon ,538
81284,Hingniberdi ,538
81285,Hirdoshi ,538
81286,Hivare ,538
81287,Hivare ,538
81288,Hivare BK ,538
81289,Hivare KH ,538
81290,Hol ,538
81291,I.A.T ,538
81292,Inamgaon ,538
81293,Indapur Bazar ,538
81294,Indapur ,538
81295,Induri ,538
81296,Inglun ,538
81297,Inglun ,538
81298,Ins Shivaji Lonavale ,538
81299,Jalgaon Kadepathar ,538
81300,Jambhali BK ,538
81301,Jambhori ,538
81302,Jambhut ,538
81303,Jategaon BK ,538
81304,Javalarjun ,538
81305,Jejuri ,538
81306,Jeur ,538
81307,Jhargadwadi ,538
81308,Jogwadi ,538
81309,Junnar ,538
81310,Kadadhe ,538
81311,Kadam Wak Wasti ,538
81312,Kadethan ,538
81313,Kadus ,538
81314,Kadve ,538
81315,Kaivalyadham ,538
81316,Kalamb ,538
81317,Kalamb  (Pune),538
81318,Kalas ,538
81319,Kalashi ,538
81320,Kaldari ,538
81321,Kalewadi ,538
81322,Kalthan ,538
81323,Kalus ,538
81324,Kalyan ,538
81325,Kambaleshwar ,538
81326,Kambegi ,538
81327,Kamdhenunagar ,538
81328,Kamshet ,538
81329,Kamthadi ,538
81330,Kanakwadi ,538
81331,Kandali ,538
81332,Kangaon ,538
81333,Kanhe ,538
81334,Kanhersar ,538
81335,Kanhur ,538
81336,Kapurhol ,538
81337,Karandi ,538
81338,Karandi BK ,538
81339,Karandi Khedebare ,538
81340,Karanjawane ,538
81341,Karanjawane ,538
81342,Karanje ,538
81343,Karanjgaon ,538
81344,Karawaghaj ,538
81345,Karda ,538
81346,Karegaon ,538
81347,Karegaon ,538
81348,Karhati ,538
81349,Kari ,538
81350,Karkhel ,538
81351,Karla ,538
81352,Karnawad ,538
81353,Karunj ,538
81354,Kasari ,538
81355,Kasarsai ,538
81356,Kashedi ,538
81357,Kashing ,538
81358,Kasurdi ,538
81359,Katfal ,538
81360,Kati ,538
81361,Katyachiwadi ,538
81362,Kawtha ,538
81363,Kazad ,538
81364,Kedgaon  (Pune),538
81365,Kelawade ,538
81366,Kendur ,538
81367,Kenjal ,538
81368,Kesnand ,538
81369,Ketkavale ,538
81370,Khadaki ,538
81371,Khadkumbe(Exptl) ,538
81372,Khalad ,538
81373,Khalumbre ,538
81374,Khamboli ,538
81375,Khamgaon ,538
81376,Khamgaon BK ,538
81377,Khamundi ,538
81378,Khanapur ,538
81379,Khanapur ,538
81380,Khanapur Haveli ,538
81381,Khandaj ,538
81382,Khandala ,538
81383,Khandi ,538
81384,Khandobachi Wadi ,538
81385,Khangaon ,538
81386,Khanote ,538
81387,Kharoshi ,538
81388,Khechare ,538
81389,Khed Shivapur ,538
81390,Khed Shivapur Baug ,538
81391,Khodad ,538
81392,Khopodi ,538
